original,current,sha256_before,sha256_after,change
product-definition/latest/prototypes/three-slice-mock-ui/visual-options/02-artifact-centered-challenge-canvas.png,product-definition/archive/baseline-before-consolidation-2026-09-10/latest/prototypes/three-slice-mock-ui/visual-options/02-artifact-centered-challenge-canvas.png,349a80bbfbd61158d83c3fa66684cc0488335bb5b906f0aa65196c8dfb5dadd1,349a80bbfbd61158d83c3fa66684cc0488335bb5b906f0aa65196c8dfb5dadd1,byte-identical
product-definition/latest/prototypes/three-slice-mock-ui/visual-options/03-responsibility-first-response-workspace.png,product-definition/archive/baseline-before-consolidation-2026-09-10/latest/prototypes/three-slice-mock-ui/visual-options/03-responsibility-first-response-workspace.png,b8848de930d8e0379419b6f976ee78866378586fecf7b490072a679897be3a1c,b8848de930d8e0379419b6f976ee78866378586fecf7b490072a679897be3a1c,byte-identical
product-definition/latest/prototypes/three-slice-mock-ui/visual-options/README.md,product-definition/archive/baseline-before-consolidation-2026-09-10/latest/prototypes/three-slice-mock-ui/visual-options/README.md,dc235ab3d748cb09b509f30a359e2a81632caf0ff62f3dedfa8975ee24296195,3eaf7c3130559430a3e54dd84374952d90d51c2ef5c1a37bcce909fd7bbaaa60,link-rebase
product-definition/latest/research/README.md,product-definition/archive/baseline-before-consolidation-2026-09-10/latest/research/README.md,8c5bbbbe8188786f215dab1b08e0f5c15d018b0909d717dfb9660edaf24360b3,032e9bc429738aaadd84e063e0df363bdac4e22cf2e6a75e94d747b0fbb6e22b,link-rebase
product-definition/latest/research/agently-and-the-company-brain-category-2026-08.md,product-definition/archive/baseline-before-consolidation-2026-09-10/latest/research/agently-and-the-company-brain-category-2026-08.md,d76ccf05490a3c7377fb942d65884653925b8fb508196b737299de468d3733e6,d76ccf05490a3c7377fb942d65884653925b8fb508196b737299de468d3733e6,byte-identical
product-definition/latest/research/consulting-work-primitives-and-ux-grammar-2026-08.md,product-definition/archive/baseline-before-consolidation-2026-09-10/latest/research/consulting-work-primitives-and-ux-grammar-2026-08.md,d9d312cd07ddc83cf7d47fb93a1dc90cb64ac154d02007a0c54fa4e9eab7ceb0,d9d312cd07ddc83cf7d47fb93a1dc90cb64ac154d02007a0c54fa4e9eab7ceb0,byte-identical
product-definition/latest/research/framing-kit-and-framing-test-2026-08.md,product-definition/archive/baseline-before-consolidation-2026-09-10/latest/research/framing-kit-and-framing-test-2026-08.md,d130792d18e9d4602b3d7241a360944673aae636bae26ed53f6c46817879d869,d130792d18e9d4602b3d7241a360944673aae636bae26ed53f6c46817879d869,byte-identical
product-definition/latest/research/jf2-it-process-consulting-outcome-semantics-2026-08.md,product-definition/archive/baseline-before-consolidation-2026-09-10/latest/research/jf2-it-process-consulting-outcome-semantics-2026-08.md,9b86c0379de1c1c1c1c6cb09f79e75cabecfe810fc67858e3af5a98d1bb7aeaf,9b86c0379de1c1c1c1c6cb09f79e75cabecfe810fc67858e3af5a98d1bb7aeaf,byte-identical
product-definition/latest/research/krallmann-vp-interview-and-loi-2026-08.md,product-definition/archive/baseline-before-consolidation-2026-09-10/latest/research/krallmann-vp-interview-and-loi-2026-08.md,457b09c3d82855064bf9154f5fe15edb12343ba2986b02ba7da557849bf89291,457b09c3d82855064bf9154f5fe15edb12343ba2986b02ba7da557849bf89291,byte-identical
product-definition/latest/research/slice-journey-and-prototype-gate-hostile-review-2026-08.md,product-definition/archive/baseline-before-consolidation-2026-09-10/latest/research/slice-journey-and-prototype-gate-hostile-review-2026-08.md,0b40b8cab3adf848d02ac4ab15288a88842b109a3d3b758f22a11118aa537003,0b40b8cab3adf848d02ac4ab15288a88842b109a3d3b758f22a11118aa537003,byte-identical
product-definition/latest/research/uncomfortable-venture-level-review-2026-08.md,product-definition/archive/baseline-before-consolidation-2026-09-10/latest/research/uncomfortable-venture-level-review-2026-08.md,3d3b191558f37a85428c23f89f8a5fd2e8987320ef379d7750946d795cb99bc6,3d3b191558f37a85428c23f89f8a5fd2e8987320ef379d7750946d795cb99bc6,byte-identical
product-definition/latest/research/v1-strictness-dial-2026-08.md,product-definition/archive/baseline-before-consolidation-2026-09-10/latest/research/v1-strictness-dial-2026-08.md,554eccef7e6305df0cee3c41b458f1044a6c572ae41ce1f0e2371a00b3c90eea,554eccef7e6305df0cee3c41b458f1044a6c572ae41ce1f0e2371a00b3c90eea,byte-identical
product-definition/latest/research/wayfinder-deep-audit-2026-08/README.md,product-definition/archive/baseline-before-consolidation-2026-09-10/latest/research/wayfinder-deep-audit-2026-08/README.md,5fc4f411caa8502fa635ca02fcad22d8a6188c365491ab23041b629124022d13,12777e796c4e05ad0afbcd8509bfd60955ac523a886c5aed1c3f9fa7382c34b0,link-rebase
product-definition/latest/research/wayfinder-deep-audit-2026-08/deep-grill-question-bank.md,product-definition/archive/baseline-before-consolidation-2026-09-10/latest/research/wayfinder-deep-audit-2026-08/deep-grill-question-bank.md,26177b22972b0fa4ed02af7bd9d14b2911a3791f471e664e018ea79f448a0a2a,26177b22972b0fa4ed02af7bd9d14b2911a3791f471e664e018ea79f448a0a2a,byte-identical
product-definition/latest/research/wayfinder-deep-audit-2026-08/fact-logic-decision-graph.yaml,product-definition/archive/baseline-before-consolidation-2026-09-10/latest/research/wayfinder-deep-audit-2026-08/fact-logic-decision-graph.yaml,c7b49612d528eb50abd330f72a8bfdaf9321d1920f173a54fa1f204811b6feeb,c7b49612d528eb50abd330f72a8bfdaf9321d1920f173a54fa1f204811b6feeb,byte-identical
product-definition/latest/research/wayfinder-deep-audit-2026-08/findings-and-evidence.md,product-definition/archive/baseline-before-consolidation-2026-09-10/latest/research/wayfinder-deep-audit-2026-08/findings-and-evidence.md,d7d63a9b2bccbcb08b492641e3570d58b49e575be0163a14287f2de0a4c8b528,cf26ffba1f4fd966254303f9a8cbba76e3829f296271ca5261d9be3eefaa6797,link-rebase
product-definition/latest/research/wayfinder-deep-audit-2026-08/relationship-maps.md,product-definition/archive/baseline-before-consolidation-2026-09-10/latest/research/wayfinder-deep-audit-2026-08/relationship-maps.md,7112a0855b2dfb5fee38c42a47e11b0b6bddeb26ce35a86d0b5a09bd28e62f84,7112a0855b2dfb5fee38c42a47e11b0b6bddeb26ce35a86d0b5a09bd28e62f84,byte-identical
product-definition/latest/research/wayfinder-deep-audit-2026-08/source-register.md,product-definition/archive/baseline-before-consolidation-2026-09-10/latest/research/wayfinder-deep-audit-2026-08/source-register.md,337d5cfe794bdbde22dbd14ae766d491943e346594188478866c0e80afec4f17,7c4cbfecf5766aab7a3302009c1b97fe23dcd5875e556d4f6e77d1b0f2f013bf,link-rebase
product-definition/latest/research/wayfinder-deep-audit-2026-08/wayfinder-audit-and-next-sequence.md,product-definition/archive/baseline-before-consolidation-2026-09-10/latest/research/wayfinder-deep-audit-2026-08/wayfinder-audit-and-next-sequence.md,22dab6cbe031fe0eb0ee387dfd99c1be66841525decb66182860df3a4fe08732,22dab6cbe031fe0eb0ee387dfd99c1be66841525decb66182860df3a4fe08732,byte-identical
product-definition/latest/ux-blueprint/evidence/01-current-demo-frame.png,product-definition/archive/baseline-before-consolidation-2026-09-10/latest/ux-blueprint/evidence/01-current-demo-frame.png,e5c0dbdee4ab2871fe2e2c51db40387fe767d1b33636f333dd6561c2b608fd32,e5c0dbdee4ab2871fe2e2c51db40387fe767d1b33636f333dd6561c2b608fd32,byte-identical
product-definition/latest/ux-blueprint/evidence/02-signal-intake.png,product-definition/archive/baseline-before-consolidation-2026-09-10/latest/ux-blueprint/evidence/02-signal-intake.png,d85dd1f8411f164e8f32412c6e702d537cb0f12e7f1d81816fd4cd31aa50f728,d85dd1f8411f164e8f32412c6e702d537cb0f12e7f1d81816fd4cd31aa50f728,byte-identical
product-definition/latest/ux-blueprint/evidence/03-evidence-review.png,product-definition/archive/baseline-before-consolidation-2026-09-10/latest/ux-blueprint/evidence/03-evidence-review.png,41ed3dd7a14b40ef2d83d0398aaf49ae3963de48929be42f64ef48f755605502,41ed3dd7a14b40ef2d83d0398aaf49ae3963de48929be42f64ef48f755605502,byte-identical
product-definition/latest/ux-blueprint/evidence/04-staffing-workspace.png,product-definition/archive/baseline-before-consolidation-2026-09-10/latest/ux-blueprint/evidence/04-staffing-workspace.png,30e7d3f6640d22bbf9fa683165e49fa299ec26681c8906eb2184f2848a9cbc37,30e7d3f6640d22bbf9fa683165e49fa299ec26681c8906eb2184f2848a9cbc37,byte-identical
product-definition/latest/ux-blueprint/evidence/05-consultant-work.png,product-definition/archive/baseline-before-consolidation-2026-09-10/latest/ux-blueprint/evidence/05-consultant-work.png,a8d7da9c9f3c66d04e7674f26dba4f39f76d08e57d69db9edb69a964bb3e6a00,a8d7da9c9f3c66d04e7674f26dba4f39f76d08e57d69db9edb69a964bb3e6a00,byte-identical
product-definition/latest/ux-blueprint/evidence/06-project-intelligence.png,product-definition/archive/baseline-before-consolidation-2026-09-10/latest/ux-blueprint/evidence/06-project-intelligence.png,e086382a35781b044d429a6417aa67423f716f9b7cc1dfd3f4cac41e58b9cd0f,e086382a35781b044d429a6417aa67423f716f9b7cc1dfd3f4cac41e58b9cd0f,byte-identical
product-definition/latest/ux-blueprint/evidence/07-commercial-impact.png,product-definition/archive/baseline-before-consolidation-2026-09-10/latest/ux-blueprint/evidence/07-commercial-impact.png,4a6b1269e3268a21122fa40000dd0a51318ca255ae3fe4106f8b614cffa07324,4a6b1269e3268a21122fa40000dd0a51318ca255ae3fe4106f8b614cffa07324,byte-identical
product-definition/latest/ux-blueprint/evidence/08-outcome.png,product-definition/archive/baseline-before-consolidation-2026-09-10/latest/ux-blueprint/evidence/08-outcome.png,d9984ab55b0113e7e7deee7c1dfab2db59a37b5730145636b2d1c91d051ea0c1,d9984ab55b0113e7e7deee7c1dfab2db59a37b5730145636b2d1c91d051ea0c1,byte-identical
product-definition/latest/wayfinder/README.md,product-definition/archive/baseline-before-consolidation-2026-09-10/latest/wayfinder/README.md,8f0517ff921384bfb9f4ba199f3905cc46927198454db054508acede3fa127b4,8f0517ff921384bfb9f4ba199f3905cc46927198454db054508acede3fa127b4,byte-identical
product-definition/latest/wayfinder/consultry-product-platform-baseline/map.md,product-definition/archive/baseline-before-consolidation-2026-09-10/latest/wayfinder/consultry-product-platform-baseline/map.md,04781dccbe9f5e0e5366ed1cf6a3f328006680a9fdb13c55427eab2f94d3ddc7,057088b82868eed00046f723f468d3e0c8c9147452455ddd236524140b1f087c,link-rebase
product-definition/latest/wayfinder/consultry-product-platform-baseline/tickets/approve-the-definition-complete-three-slice-technical-poc-handoff.md,product-definition/archive/baseline-before-consolidation-2026-09-10/latest/wayfinder/consultry-product-platform-baseline/tickets/approve-the-definition-complete-three-slice-technical-poc-handoff.md,6ef471654463eec18372b051baac149bd8995e14d383f2814127dada39257426,6ef471654463eec18372b051baac149bd8995e14d383f2814127dada39257426,byte-identical
product-definition/latest/wayfinder/consultry-product-platform-baseline/tickets/approve-the-product-definition-handoff.md,product-definition/archive/baseline-before-consolidation-2026-09-10/latest/wayfinder/consultry-product-platform-baseline/tickets/approve-the-product-definition-handoff.md,be6af1958edcc98ff79711dd6e6f3412f3a1772f163bd4211fae2e5746c9111c,be6af1958edcc98ff79711dd6e6f3412f3a1772f163bd4211fae2e5746c9111c,byte-identical
product-definition/latest/wayfinder/consultry-product-platform-baseline/tickets/choose-context-assertion-temporality-for-the-mvp.md,product-definition/archive/baseline-before-consolidation-2026-09-10/latest/wayfinder/consultry-product-platform-baseline/tickets/choose-context-assertion-temporality-for-the-mvp.md,1261da82dfea81dfff3206d597a60b1cf820940186e228b628c2099c7073ad31,1261da82dfea81dfff3206d597a60b1cf820940186e228b628c2099c7073ad31,byte-identical
product-definition/latest/wayfinder/consultry-product-platform-baseline/tickets/choose-the-architecture-and-data-adr-set.md,product-definition/archive/baseline-before-consolidation-2026-09-10/latest/wayfinder/consultry-product-platform-baseline/tickets/choose-the-architecture-and-data-adr-set.md,847858d522ab966e7c6b027922f23dae02b23905a4a3d1d770228d7068e6eb7d,847858d522ab966e7c6b027922f23dae02b23905a4a3d1d770228d7068e6eb7d,byte-identical
product-definition/latest/wayfinder/consultry-product-platform-baseline/tickets/choose-the-mvp-kernel-persistence-boundary.md,product-definition/archive/baseline-before-consolidation-2026-09-10/latest/wayfinder/consultry-product-platform-baseline/tickets/choose-the-mvp-kernel-persistence-boundary.md,1f7f826e98def87fed02db815a91a9db053f2ff737671733639a020a3c3284cd,1f7f826e98def87fed02db815a91a9db053f2ff737671733639a020a3c3284cd,byte-identical
product-definition/latest/wayfinder/consultry-product-platform-baseline/tickets/choose-the-tenant-extension-model.md,product-definition/archive/baseline-before-consolidation-2026-09-10/latest/wayfinder/consultry-product-platform-baseline/tickets/choose-the-tenant-extension-model.md,19bae625dcddedfc77448f09258e1fa50463b51da054390a50010124db27c2c2,19bae625dcddedfc77448f09258e1fa50463b51da054390a50010124db27c2c2,byte-identical
product-definition/latest/wayfinder/consultry-product-platform-baseline/tickets/complete-the-final-product-traceability-matrix.md,product-definition/archive/baseline-before-consolidation-2026-09-10/latest/wayfinder/consultry-product-platform-baseline/tickets/complete-the-final-product-traceability-matrix.md,46056404e55a0a9ebc1e60776d05b48d1b6b621928d699a127ae31de76000bfe,46056404e55a0a9ebc1e60776d05b48d1b6b621928d699a127ae31de76000bfe,byte-identical
product-definition/latest/wayfinder/consultry-product-platform-baseline/tickets/confirm-client-contract-as-the-business-term.md,product-definition/archive/baseline-before-consolidation-2026-09-10/latest/wayfinder/consultry-product-platform-baseline/tickets/confirm-client-contract-as-the-business-term.md,63342981a62d29880c91ee62e709f5d20b3ecae5de28541bfdd28c1e408f1d43,63342981a62d29880c91ee62e709f5d20b3ecae5de28541bfdd28c1e408f1d43,byte-identical
product-definition/latest/wayfinder/consultry-product-platform-baseline/tickets/confirm-project-status-authority.md,product-definition/archive/baseline-before-consolidation-2026-09-10/latest/wayfinder/consultry-product-platform-baseline/tickets/confirm-project-status-authority.md,5024a06a41aff23b8dc7d232af3ecd554e7e7685f8aeeb51c698f65ee187a9e7,5024a06a41aff23b8dc7d232af3ecd554e7e7685f8aeeb51c698f65ee187a9e7,byte-identical
product-definition/latest/wayfinder/consultry-product-platform-baseline/tickets/confirm-the-proposal-aggregate-lifecycle.md,product-definition/archive/baseline-before-consolidation-2026-09-10/latest/wayfinder/consultry-product-platform-baseline/tickets/confirm-the-proposal-aggregate-lifecycle.md,912981985087b97020a4e3944cd04e00665da6cd1324afeb324acd47a65c7e00,912981985087b97020a4e3944cd04e00665da6cd1324afeb324acd47a65c7e00,byte-identical
product-definition/latest/wayfinder/consultry-product-platform-baseline/tickets/confirm-the-reusable-asset-boundary.md,product-definition/archive/baseline-before-consolidation-2026-09-10/latest/wayfinder/consultry-product-platform-baseline/tickets/confirm-the-reusable-asset-boundary.md,3a083bf1fdc3a00d32f29d66a6bb9cf6a21b284baff2d7083265d9d973368c2b,3a083bf1fdc3a00d32f29d66a6bb9cf6a21b284baff2d7083265d9d973368c2b,byte-identical
product-definition/latest/wayfinder/consultry-product-platform-baseline/tickets/consolidate-the-three-slice-technical-poc-contract-and-gap-register.md,product-definition/archive/baseline-before-consolidation-2026-09-10/latest/wayfinder/consultry-product-platform-baseline/tickets/consolidate-the-three-slice-technical-poc-contract-and-gap-register.md,133f9c264cc1002357b3d401243f7689370eeb2f01fbc8a5508dbc8bfeeafd10,133f9c264cc1002357b3d401243f7689370eeb2f01fbc8a5508dbc8bfeeafd10,byte-identical
product-definition/latest/wayfinder/consultry-product-platform-baseline/tickets/deep-audit-the-next-product-and-business-domain-challenges.md,product-definition/archive/baseline-before-consolidation-2026-09-10/latest/wayfinder/consultry-product-platform-baseline/tickets/deep-audit-the-next-product-and-business-domain-challenges.md,78b5a4061effe9890b9064098655d8a31f243d8a7f4c9e165e8a7bdec32a21ec,4888e6315e17733763460cb6231d38be790bc06ea97679bb6f0b5d582ddc748d,link-rebase
product-definition/latest/wayfinder/consultry-product-platform-baseline/tickets/define-canonical-responsibility-and-job-families.md,product-definition/archive/baseline-before-consolidation-2026-09-10/latest/wayfinder/consultry-product-platform-baseline/tickets/define-canonical-responsibility-and-job-families.md,aa9e99ba9ee696af20be1909a6aad392c40fd043b1c6bbe690267041c3b8cb77,aa9e99ba9ee696af20be1909a6aad392c40fd043b1c6bbe690267041c3b8cb77,byte-identical
product-definition/latest/wayfinder/consultry-product-platform-baseline/tickets/define-case-participation-authority-delegation-and-separation-of-duties.md,product-definition/archive/baseline-before-consolidation-2026-09-10/latest/wayfinder/consultry-product-platform-baseline/tickets/define-case-participation-authority-delegation-and-separation-of-duties.md,833a24eb2b17517f9390d0a525dae02cbcd6f3609de671568eb6c7ed4f4846f7,833a24eb2b17517f9390d0a525dae02cbcd6f3609de671568eb6c7ed4f4846f7,byte-identical
product-definition/latest/wayfinder/consultry-product-platform-baseline/tickets/define-contextual-task-and-skill-product-contract.md,product-definition/archive/baseline-before-consolidation-2026-09-10/latest/wayfinder/consultry-product-platform-baseline/tickets/define-contextual-task-and-skill-product-contract.md,149702156c4d65106f1963774aaf1d7a5ca18865238cfe0c8916213c39054ac4,149702156c4d65106f1963774aaf1d7a5ca18865238cfe0c8916213c39054ac4,byte-identical
product-definition/latest/wayfinder/consultry-product-platform-baseline/tickets/define-execution-and-validation-case-contracts.md,product-definition/archive/baseline-before-consolidation-2026-09-10/latest/wayfinder/consultry-product-platform-baseline/tickets/define-execution-and-validation-case-contracts.md,286e32cb91267de82ce69a4111549d2efb0b7e4df1fa34109f94d9a4ce4c9715,286e32cb91267de82ce69a4111549d2efb0b7e4df1fa34109f94d9a4ce4c9715,byte-identical
product-definition/latest/wayfinder/consultry-product-platform-baseline/tickets/define-handoff-commitment-recovery-and-outcome-semantics.md,product-definition/archive/baseline-before-consolidation-2026-09-10/latest/wayfinder/consultry-product-platform-baseline/tickets/define-handoff-commitment-recovery-and-outcome-semantics.md,753d436abc785b0a145eced671e70aff2534cd8fbad1d4f57c1aaf0a35add5e3,753d436abc785b0a145eced671e70aff2534cd8fbad1d4f57c1aaf0a35add5e3,byte-identical
product-definition/latest/wayfinder/consultry-product-platform-baseline/tickets/define-knowledge-to-action-and-blind-spot-finding-contracts.md,product-definition/archive/baseline-before-consolidation-2026-09-10/latest/wayfinder/consultry-product-platform-baseline/tickets/define-knowledge-to-action-and-blind-spot-finding-contracts.md,e9f29d2973a5df32dc24c26845fa8813641e1d62b1bc701e57b8a246f1035c93,e9f29d2973a5df32dc24c26845fa8813641e1d62b1bc701e57b8a246f1035c93,byte-identical
product-definition/latest/wayfinder/consultry-product-platform-baseline/tickets/define-model-bridge-product-contract.md,product-definition/archive/baseline-before-consolidation-2026-09-10/latest/wayfinder/consultry-product-platform-baseline/tickets/define-model-bridge-product-contract.md,05ea06616756e4d69f7a492e187f043d75c21e1a1d89bf69d2cd8df8b2f5e5d1,05ea06616756e4d69f7a492e187f043d75c21e1a1d89bf69d2cd8df8b2f5e5d1,byte-identical
product-definition/latest/wayfinder/consultry-product-platform-baseline/tickets/define-native-and-federated-record-authority-principles.md,product-definition/archive/baseline-before-consolidation-2026-09-10/latest/wayfinder/consultry-product-platform-baseline/tickets/define-native-and-federated-record-authority-principles.md,09da9cf4b61281e88c114debd55bd1308fd273be8ec5a25b66b535665549aa9c,09da9cf4b61281e88c114debd55bd1308fd273be8ec5a25b66b535665549aa9c,byte-identical
product-definition/latest/wayfinder/consultry-product-platform-baseline/tickets/define-paid-icp-and-buying-viability-contract.md,product-definition/archive/baseline-before-consolidation-2026-09-10/latest/wayfinder/consultry-product-platform-baseline/tickets/define-paid-icp-and-buying-viability-contract.md,dbdbdc5de23fed027011d1ce35169b7a0e819042e19a2f7e4d92937369f9d047,dbdbdc5de23fed027011d1ce35169b7a0e819042e19a2f7e4d92937369f9d047,byte-identical
product-definition/latest/wayfinder/consultry-product-platform-baseline/tickets/define-product-actors-role-compression-jobs-and-authority.md,product-definition/archive/baseline-before-consolidation-2026-09-10/latest/wayfinder/consultry-product-platform-baseline/tickets/define-product-actors-role-compression-jobs-and-authority.md,540335a3fc60d840d37b3a063f73e3feba107f1008b706b47133501da647c7b0,540335a3fc60d840d37b3a063f73e3feba107f1008b706b47133501da647c7b0,byte-identical
product-definition/latest/wayfinder/consultry-product-platform-baseline/tickets/define-product-horizons-and-the-first-validation-and-mvp-business-slice.md,product-definition/archive/baseline-before-consolidation-2026-09-10/latest/wayfinder/consultry-product-platform-baseline/tickets/define-product-horizons-and-the-first-validation-and-mvp-business-slice.md,afb4bdc9c23d04f621cc8c370fd56ac0ea2c26bd8a452bc5cea3c87743fe899d,afb4bdc9c23d04f621cc8c370fd56ac0ea2c26bd8a452bc5cea3c87743fe899d,byte-identical
product-definition/latest/wayfinder/consultry-product-platform-baseline/tickets/define-product-outcomes-acceptance-and-learning-requirements.md,product-definition/archive/baseline-before-consolidation-2026-09-10/latest/wayfinder/consultry-product-platform-baseline/tickets/define-product-outcomes-acceptance-and-learning-requirements.md,c8aaceab1799fba76b5372c20d8dd686e8ab3a9f35cf4e3ea416a9091c48fb4c,c8aaceab1799fba76b5372c20d8dd686e8ab3a9f35cf4e3ea416a9091c48fb4c,byte-identical
product-definition/latest/wayfinder/consultry-product-platform-baseline/tickets/define-the-active-client-work-journey-anatomy-and-ux-mode-coverage.md,product-definition/archive/baseline-before-consolidation-2026-09-10/latest/wayfinder/consultry-product-platform-baseline/tickets/define-the-active-client-work-journey-anatomy-and-ux-mode-coverage.md,520caefc7e6f885f28c6cd9b89db00cddc36afbf750b504d9e796ae07758c5ba,520caefc7e6f885f28c6cd9b89db00cddc36afbf750b504d9e796ae07758c5ba,byte-identical
product-definition/latest/wayfinder/consultry-product-platform-baseline/tickets/define-the-business-domain-and-lifecycle-canon.md,product-definition/archive/baseline-before-consolidation-2026-09-10/latest/wayfinder/consultry-product-platform-baseline/tickets/define-the-business-domain-and-lifecycle-canon.md,7804426e9d205c46ec37fffea6484a35c251cfccdf8925fd171537f247d9c8a1,7804426e9d205c46ec37fffea6484a35c251cfccdf8925fd171537f247d9c8a1,byte-identical
product-definition/latest/wayfinder/consultry-product-platform-baseline/tickets/define-the-canonical-user-journey-portfolio.md,product-definition/archive/baseline-before-consolidation-2026-09-10/latest/wayfinder/consultry-product-platform-baseline/tickets/define-the-canonical-user-journey-portfolio.md,34924d930ff18f05d5b73b5f5caea3f77b00296fa9cdda5a9c38842c448944a4,34924d930ff18f05d5b73b5f5caea3f77b00296fa9cdda5a9c38842c448944a4,byte-identical
product-definition/latest/wayfinder/consultry-product-platform-baseline/tickets/define-the-consultry-core-product-boundary-and-module-contract.md,product-definition/archive/baseline-before-consolidation-2026-09-10/latest/wayfinder/consultry-product-platform-baseline/tickets/define-the-consultry-core-product-boundary-and-module-contract.md,e4cfebeefd7f9a513763286a03e5f0b674bc1153519e750852a14329d9438f9f,e4cfebeefd7f9a513763286a03e5f0b674bc1153519e750852a14329d9438f9f,byte-identical
product-definition/latest/wayfinder/consultry-product-platform-baseline/tickets/define-the-consultry-product-and-platform-destination.md,product-definition/archive/baseline-before-consolidation-2026-09-10/latest/wayfinder/consultry-product-platform-baseline/tickets/define-the-consultry-product-and-platform-destination.md,8a8cb1060143862313c2b3effc1fe2b0ad569bdbfc2427609e128ec5bc32c365,8a8cb1060143862313c2b3effc1fe2b0ad569bdbfc2427609e128ec5bc32c365,byte-identical
product-definition/latest/wayfinder/consultry-product-platform-baseline/tickets/define-the-core-module-and-surface-contract.md,product-definition/archive/baseline-before-consolidation-2026-09-10/latest/wayfinder/consultry-product-platform-baseline/tickets/define-the-core-module-and-surface-contract.md,91fb97b0aef58c2c7cfc4d0800d595d0fa0fc9114388ca90392889fc10b41f95,91fb97b0aef58c2c7cfc4d0800d595d0fa0fc9114388ca90392889fc10b41f95,byte-identical
product-definition/latest/wayfinder/consultry-product-platform-baseline/tickets/define-the-corporate-artifact-alignment-contract.md,product-definition/archive/baseline-before-consolidation-2026-09-10/latest/wayfinder/consultry-product-platform-baseline/tickets/define-the-corporate-artifact-alignment-contract.md,0f4f603ed1e5c1222dcb80db37d6a7563bc41446842c85c88963aa63b8e726f1,0f4f603ed1e5c1222dcb80db37d6a7563bc41446842c85c88963aa63b8e726f1,byte-identical
product-definition/latest/wayfinder/consultry-product-platform-baseline/tickets/define-the-first-consultancy-operating-archetypes.md,product-definition/archive/baseline-before-consolidation-2026-09-10/latest/wayfinder/consultry-product-platform-baseline/tickets/define-the-first-consultancy-operating-archetypes.md,e3cf6d9cb97859a7036464a02fdf915994ae602f4007be7ff9bec4d2711b6aed,e3cf6d9cb97859a7036464a02fdf915994ae602f4007be7ff9bec4d2711b6aed,byte-identical
product-definition/latest/wayfinder/consultry-product-platform-baseline/tickets/define-the-harness-framework-product-boundary.md,product-definition/archive/baseline-before-consolidation-2026-09-10/latest/wayfinder/consultry-product-platform-baseline/tickets/define-the-harness-framework-product-boundary.md,101cf03733de9812eb56056e05ed6dceb62506d2027c0289b8d13287e1256310,101cf03733de9812eb56056e05ed6dceb62506d2027c0289b8d13287e1256310,byte-identical
product-definition/latest/wayfinder/consultry-product-platform-baseline/tickets/define-the-human-ai-responsibility-and-meaningful-oversight-contract.md,product-definition/archive/baseline-before-consolidation-2026-09-10/latest/wayfinder/consultry-product-platform-baseline/tickets/define-the-human-ai-responsibility-and-meaningful-oversight-contract.md,6f13b66587d7269eee76d36af18784ecd5544ae03f1126d99f72cd3452dae214,6f13b66587d7269eee76d36af18784ecd5544ae03f1126d99f72cd3452dae214,byte-identical
product-definition/latest/wayfinder/consultry-product-platform-baseline/tickets/define-the-kernel-graph-governance-and-model-bridge-architecture.md,product-definition/archive/baseline-before-consolidation-2026-09-10/latest/wayfinder/consultry-product-platform-baseline/tickets/define-the-kernel-graph-governance-and-model-bridge-architecture.md,572278b046da33ad668961df7c9d3f4f22bbbd6ff41edc4b570e231ee1a7765b,572278b046da33ad668961df7c9d3f4f22bbbd6ff41edc4b570e231ee1a7765b,byte-identical
product-definition/latest/wayfinder/consultry-product-platform-baseline/tickets/define-the-product-invariant-and-tenant-variation-envelope.md,product-definition/archive/baseline-before-consolidation-2026-09-10/latest/wayfinder/consultry-product-platform-baseline/tickets/define-the-product-invariant-and-tenant-variation-envelope.md,b405788b33328a1acbf29acffb6e8e74af9e2e148524916146ac4d86e7bf9c43,b405788b33328a1acbf29acffb6e8e74af9e2e148524916146ac4d86e7bf9c43,byte-identical
product-definition/latest/wayfinder/consultry-product-platform-baseline/tickets/define-the-small-mvp-epic-set.md,product-definition/archive/baseline-before-consolidation-2026-09-10/latest/wayfinder/consultry-product-platform-baseline/tickets/define-the-small-mvp-epic-set.md,2e18442e85926b405c840f4af5530a63ef863df1462464ddffe9f90d6b292a20,2e18442e85926b405c840f4af5530a63ef863df1462464ddffe9f90d6b292a20,byte-identical
product-definition/latest/wayfinder/consultry-product-platform-baseline/tickets/derive-the-product-capability-feature-and-requirement-coverage-map.md,product-definition/archive/baseline-before-consolidation-2026-09-10/latest/wayfinder/consultry-product-platform-baseline/tickets/derive-the-product-capability-feature-and-requirement-coverage-map.md,daf224c03bc9e006eace73a45e056483c1bac33b1d09661c9c019717b7713089,daf224c03bc9e006eace73a45e056483c1bac33b1d09661c9c019717b7713089,byte-identical
product-definition/latest/wayfinder/consultry-product-platform-baseline/tickets/map-remaining-whole-product-journey-families-and-specification-depth.md,product-definition/archive/baseline-before-consolidation-2026-09-10/latest/wayfinder/consultry-product-platform-baseline/tickets/map-remaining-whole-product-journey-families-and-specification-depth.md,742ca72a9a1473d49ee9b2a30355a40c7e304f7266710a0f4ae163c78dd16d89,742ca72a9a1473d49ee9b2a30355a40c7e304f7266710a0f4ae163c78dd16d89,byte-identical
